,Align,DE,Dir,GeneName
2356,kallisto,DESeq2,down,FBtr0304993
2357,kallisto,DESeq2,down,FBtr0304997
2358,kallisto,DESeq2,down,FBtr0078144
2359,kallisto,DESeq2,down,FBtr0071934
2360,kallisto,DESeq2,down,FBtr0334867
2361,kallisto,DESeq2,down,FBtr0345142
2362,kallisto,DESeq2,down,FBtr0078937
2363,kallisto,DESeq2,down,FBtr0083967
2364,kallisto,DESeq2,down,FBtr0070985
2365,kallisto,DESeq2,down,FBtr0078083
2366,kallisto,DESeq2,down,FBtr0074276
2367,kallisto,DESeq2,down,FBtr0342815
2368,kallisto,DESeq2,down,FBtr0305968
2369,kallisto,DESeq2,down,FBtr0085209
2370,kallisto,DESeq2,down,FBtr0329957
2371,kallisto,DESeq2,down,FBtr0329955
2372,kallisto,DESeq2,down,FBtr0076771
2373,kallisto,DESeq2,down,FBtr0075811
2374,kallisto,DESeq2,down,FBtr0334849
2375,kallisto,DESeq2,down,FBtr0330048
2376,kallisto,DESeq2,down,FBtr0309099
2377,kallisto,DESeq2,down,FBtr0082094
2378,kallisto,DESeq2,down,FBtr0308201
2379,kallisto,DESeq2,down,FBtr0073339
2380,kallisto,DESeq2,down,FBtr0075039
2381,kallisto,DESeq2,down,FBtr0334328
2382,kallisto,DESeq2,down,FBtr0339189
2383,kallisto,DESeq2,down,FBtr0072740
2384,kallisto,DESeq2,down,FBtr0333595
2385,kallisto,DESeq2,down,FBtr0290076
2386,kallisto,DESeq2,down,FBtr0299968
2387,kallisto,DESeq2,down,FBtr0340709
2388,kallisto,DESeq2,down,FBtr0331642
2389,kallisto,DESeq2,down,FBtr0085156
2390,kallisto,DESeq2,down,FBtr0070965
2391,kallisto,DESeq2,down,FBtr0336904
2392,kallisto,DESeq2,down,FBtr0075204
2393,kallisto,DESeq2,down,FBtr0307374
2394,kallisto,DESeq2,down,FBtr0088774
2395,kallisto,DESeq2,down,FBtr0306616
2396,kallisto,DESeq2,down,FBtr0113470
2397,kallisto,DESeq2,down,FBtr0339144
2398,kallisto,DESeq2,down,FBtr0332116
2399,kallisto,DESeq2,down,FBtr0289981
2400,kallisto,DESeq2,down,FBtr0303912
2401,kallisto,DESeq2,down,FBtr0333625
2402,kallisto,DESeq2,down,FBtr0300877
2403,kallisto,DESeq2,down,FBtr0089649
2404,kallisto,DESeq2,down,FBtr0071240
2405,kallisto,DESeq2,down,FBtr0080565
2406,kallisto,DESeq2,down,FBtr0073531
2407,kallisto,DESeq2,down,FBtr0332203
2408,kallisto,DESeq2,down,FBtr0332205
2409,kallisto,DESeq2,down,FBtr0303387
2410,kallisto,DESeq2,down,FBtr0332405
2411,kallisto,DESeq2,down,FBtr0303389
2412,kallisto,DESeq2,down,FBtr0303384
2413,kallisto,DESeq2,down,FBtr0332046
2414,kallisto,DESeq2,down,FBtr0310034
2415,kallisto,DESeq2,down,FBtr0345034
2416,kallisto,DESeq2,down,FBtr0310653
2417,kallisto,DESeq2,down,FBtr0077234
2418,kallisto,DESeq2,down,FBtr0303994
2419,kallisto,DESeq2,down,FBtr0088521
2420,kallisto,DESeq2,down,FBtr0332930
2421,kallisto,DESeq2,down,FBtr0290025
2422,kallisto,DESeq2,down,FBtr0332142
2423,kallisto,DESeq2,down,FBtr0301857
2424,kallisto,DESeq2,down,FBtr0083764
2425,kallisto,DESeq2,down,FBtr0336620
2426,kallisto,DESeq2,down,FBtr0290077
2427,kallisto,DESeq2,down,FBtr0085735
2428,kallisto,DESeq2,down,FBtr0077409
2429,kallisto,DESeq2,down,FBtr0302713
2430,kallisto,DESeq2,down,FBtr0332500
2431,kallisto,DESeq2,down,FBtr0081004
2432,kallisto,DESeq2,down,FBtr0290327
2433,kallisto,DESeq2,down,FBtr0072561
2434,kallisto,DESeq2,down,FBtr0300039
2435,kallisto,DESeq2,down,FBtr0302592
2436,kallisto,DESeq2,down,FBtr0087115
2437,kallisto,DESeq2,down,FBtr0086272
2438,kallisto,DESeq2,down,FBtr0344703
2439,kallisto,DESeq2,down,FBtr0073269
2440,kallisto,DESeq2,down,FBtr0344179
2441,kallisto,DESeq2,down,FBtr0290197
2442,kallisto,DESeq2,down,FBtr0084549
2443,kallisto,DESeq2,down,FBtr0336759
2444,kallisto,DESeq2,down,FBtr0110971
2445,kallisto,DESeq2,down,FBtr0339493
2446,kallisto,DESeq2,down,FBtr0310661
2447,kallisto,DESeq2,down,FBtr0082158
2448,kallisto,DESeq2,down,FBtr0076459
2449,kallisto,DESeq2,down,FBtr0332057
2450,kallisto,DESeq2,down,FBtr0303857
2451,kallisto,DESeq2,down,FBtr0086670
2452,kallisto,DESeq2,down,FBtr0076135
2453,kallisto,DESeq2,down,FBtr0089343
2454,kallisto,DESeq2,down,FBtr0089361
2455,kallisto,DESeq2,down,FBtr0089348
2456,kallisto,DESeq2,down,FBtr0089359
2457,kallisto,DESeq2,down,FBtr0085423
2458,kallisto,DESeq2,down,FBtr0310016
2459,kallisto,DESeq2,down,FBtr0078430
2460,kallisto,DESeq2,down,FBtr0075077
2461,kallisto,DESeq2,down,FBtr0302322
2462,kallisto,DESeq2,down,FBtr0086255
2463,kallisto,DESeq2,down,FBtr0309828
2464,kallisto,DESeq2,down,FBtr0113011
2465,kallisto,DESeq2,down,FBtr0078191
2466,kallisto,DESeq2,down,FBtr0075354
2467,kallisto,DESeq2,down,FBtr0076541
2468,kallisto,DESeq2,down,FBtr0077972
2469,kallisto,DESeq2,down,FBtr0307057
2470,kallisto,DESeq2,down,FBtr0332503
2471,kallisto,DESeq2,down,FBtr0303749
2472,kallisto,DESeq2,down,FBtr0302896
2473,kallisto,DESeq2,down,FBtr0081484
2474,kallisto,DESeq2,down,FBtr0329895
2475,kallisto,DESeq2,down,FBtr0334282
2476,kallisto,DESeq2,down,FBtr0332042
2477,kallisto,DESeq2,down,FBtr0073423
2478,kallisto,DESeq2,down,FBtr0330725
2479,kallisto,DESeq2,down,FBtr0335521
2480,kallisto,DESeq2,down,FBtr0308631
2481,kallisto,DESeq2,down,FBtr0335012
2482,kallisto,DESeq2,down,FBtr0335013
2483,kallisto,DESeq2,down,FBtr0332260
2484,kallisto,DESeq2,down,FBtr0343358
2485,kallisto,DESeq2,down,FBtr0299526
2486,kallisto,DESeq2,down,FBtr0344980
2487,kallisto,DESeq2,down,FBtr0302498
2488,kallisto,DESeq2,down,FBtr0307289
2489,kallisto,DESeq2,down,FBtr0113190
2490,salmon,limma,up,FBtr0347567
2491,salmon,limma,up,FBtr0337020
2492,salmon,limma,up,FBtr0076772
2493,salmon,limma,up,FBtr0089581
2494,salmon,limma,up,FBtr0072506
2495,salmon,limma,up,FBtr0305073
2496,salmon,limma,up,FBtr0077247
2497,salmon,limma,up,FBtr0342813
2498,salmon,limma,up,FBtr0089349
2499,salmon,limma,up,FBtr0088136
2500,salmon,limma,up,FBtr0071537
2501,salmon,limma,up,FBtr0087258
2502,salmon,limma,up,FBtr0113386
2503,salmon,limma,up,FBtr0078841
2504,salmon,limma,up,FBtr0342607
2505,salmon,limma,up,FBtr0113323
2506,salmon,limma,up,FBtr0342805
2507,salmon,limma,up,FBtr0088266
2508,salmon,limma,up,FBtr0347200
2509,salmon,limma,up,FBtr0077236
2510,salmon,limma,up,FBtr0075699
2511,salmon,limma,up,FBtr0342810
2512,salmon,limma,up,FBtr0302291
2513,salmon,limma,up,FBtr0346714
2514,salmon,limma,up,FBtr0073426
2515,salmon,limma,up,FBtr0076454
2516,salmon,limma,up,FBtr0333073
2517,salmon,limma,up,FBtr0332963
2518,salmon,limma,up,FBtr0071849
2519,salmon,limma,up,FBtr0085987
2520,salmon,limma,up,FBtr0340135
2521,salmon,limma,up,FBtr0332202
2522,salmon,limma,up,FBtr0301143
2523,salmon,limma,up,FBtr0087617
2524,salmon,limma,up,FBtr0076668
2525,salmon,limma,up,FBtr0077644
2526,salmon,limma,up,FBtr0085155
2527,salmon,limma,up,FBtr0077831
2528,salmon,limma,up,FBtr0331663
2529,salmon,limma,up,FBtr0081619
2530,salmon,limma,up,FBtr0087090
2531,salmon,limma,up,FBtr0113380
2532,salmon,limma,up,FBtr0306087
2533,salmon,limma,up,FBtr0075541
2534,salmon,limma,up,FBtr0087870
2535,salmon,limma,up,FBtr0086555
2536,salmon,limma,up,FBtr0273224
2537,salmon,limma,up,FBtr0075928
2538,salmon,limma,up,FBtr0300272
2539,salmon,limma,up,FBtr0071009
2540,salmon,limma,up,FBtr0081614
2541,salmon,limma,up,FBtr0301850
2542,salmon,limma,up,FBtr0301492
2543,salmon,limma,up,FBtr0076453
2544,salmon,limma,up,FBtr0073974
2545,salmon,limma,up,FBtr0071004
2546,salmon,limma,up,FBtr0299920
2547,salmon,limma,up,FBtr0331664
2548,salmon,limma,up,FBtr0112735
2549,salmon,limma,up,FBtr0113020
2550,salmon,limma,up,FBtr0087089
2551,salmon,limma,up,FBtr0100575
2552,salmon,limma,up,FBtr0299564
2553,salmon,limma,up,FBtr0302833
2554,salmon,limma,up,FBtr0072712
2555,salmon,limma,up,FBtr0072957
2556,salmon,limma,up,FBtr0290078
2557,salmon,limma,up,FBtr0336452
2558,salmon,limma,up,FBtr0332911
2559,salmon,limma,up,FBtr0345070
2560,salmon,limma,up,FBtr0072102
2561,salmon,limma,up,FBtr0310064
2562,salmon,limma,up,FBtr0304005
2563,salmon,limma,up,FBtr0332847
2564,salmon,limma,up,FBtr0303709
2565,salmon,limma,up,FBtr0087820
2566,salmon,limma,up,FBtr0083467
2567,salmon,limma,up,FBtr0073422
2568,salmon,limma,up,FBtr0080592
2569,salmon,limma,up,FBtr0344873
2570,salmon,limma,up,FBtr0342814
2571,salmon,limma,up,FBtr0076935
2572,salmon,limma,up,FBtr0345339
2573,salmon,limma,up,FBtr0334586
2574,salmon,limma,up,FBtr0302579
2575,salmon,limma,up,FBtr0072635
2576,salmon,limma,up,FBtr0301884
2577,salmon,limma,up,FBtr0079199
2578,salmon,limma,up,FBtr0330306
2579,salmon,limma,up,FBtr0090014
2580,salmon,limma,up,FBtr0074745
2581,salmon,limma,up,FBtr0299837
2582,salmon,limma,up,FBtr0076496
2583,salmon,limma,up,FBtr0084465
2584,salmon,limma,up,FBtr0340240
2585,salmon,limma,up,FBtr0345429
2586,salmon,limma,up,FBtr0308823
2587,salmon,limma,up,FBtr0082017
2588,salmon,limma,up,FBtr0334846
2589,salmon,limma,up,FBtr0334404
2590,salmon,limma,up,FBtr0332581
2591,salmon,limma,up,FBtr0112808
2592,salmon,limma,up,FBtr0304914
2593,salmon,limma,up,FBtr0081686
2594,salmon,limma,up,FBtr0070392
2595,salmon,limma,up,FBtr0114544
2596,salmon,limma,up,FBtr0336697
2597,salmon,limma,up,FBtr0306254
2598,salmon,limma,up,FBtr0110876
2599,salmon,limma,up,FBtr0334633
2600,salmon,limma,up,FBtr0089716
2601,salmon,limma,up,FBtr0339629
2602,salmon,limma,up,FBtr0078136
2603,salmon,limma,up,FBtr0086613
2604,salmon,limma,up,FBtr0073839
2605,salmon,limma,up,FBtr0071246
2606,salmon,limma,up,FBtr0086474
2607,salmon,limma,up,FBtr0100508
2608,salmon,limma,up,FBtr0339391
2609,salmon,limma,up,FBtr0300017
2610,salmon,limma,up,FBtr0100504
2611,salmon,limma,up,FBtr0086568
2612,salmon,limma,up,FBtr0091719
2613,salmon,limma,up,FBtr0085105
2614,salmon,limma,up,FBtr0346541
2615,salmon,limma,up,FBtr0112994
2616,salmon,limma,up,FBtr0089626
2617,salmon,limma,up,FBtr0076791
2618,salmon,limma,up,FBtr0088052
2619,salmon,limma,up,FBtr0082889
2620,salmon,limma,up,FBtr0302034
2621,salmon,limma,up,FBtr0085307
2622,salmon,limma,up,FBtr0344967
2623,salmon,limma,up,FBtr0070878
2624,salmon,limma,up,FBtr0342820
2625,salmon,limma,up,FBtr0472696
2626,salmon,limma,up,FBtr0082234
2627,salmon,limma,up,FBtr0075174
2628,salmon,limma,up,FBtr0114506
2629,salmon,limma,up,FBtr0084927
2630,salmon,limma,up,FBtr0300542
2631,salmon,limma,up,FBtr0088663
2632,salmon,limma,up,FBtr0301487
2633,salmon,limma,up,FBtr0301501
2634,salmon,limma,up,FBtr0342808
2635,salmon,limma,up,FBtr0076545
2636,salmon,limma,up,FBtr0085899
2637,salmon,limma,down,FBtr0342811
2638,salmon,limma,down,FBtr0073421
2639,salmon,limma,down,FBtr0100457
2640,salmon,limma,down,FBtr0089348
2641,salmon,limma,down,FBtr0084549
2642,salmon,limma,down,FBtr0300190
2643,salmon,limma,down,FBtr0113470
2644,salmon,limma,down,FBtr0075753
2645,salmon,limma,down,FBtr0334328
2646,salmon,limma,down,FBtr0089484
2647,salmon,limma,down,FBtr0087533
2648,salmon,limma,down,FBtr0077409
2649,salmon,limma,down,FBtr0072956
2650,salmon,limma,down,FBtr0308065
2651,salmon,limma,down,FBtr0070985
2652,salmon,limma,down,FBtr0072393
2653,salmon,limma,down,FBtr0072864
2654,salmon,limma,down,FBtr0073269
2655,salmon,limma,down,FBtr0076459
2656,salmon,limma,down,FBtr0302694
2657,salmon,limma,down,FBtr0083967
2658,salmon,limma,down,FBtr0290019
2659,salmon,limma,down,FBtr0077234
2660,salmon,limma,down,FBtr0112851
2661,salmon,limma,down,FBtr0087295
2662,salmon,limma,down,FBtr0071835
2663,salmon,limma,down,FBtr0302695
2664,salmon,limma,down,FBtr0077645
2665,salmon,limma,down,FBtr0075811
2666,salmon,limma,down,FBtr0330118
2667,salmon,limma,down,FBtr0085735
2668,salmon,limma,down,FBtr0087115
2669,salmon,limma,down,FBtr0299968
2670,salmon,limma,down,FBtr0072561
2671,salmon,limma,down,FBtr0070393
2672,salmon,limma,down,FBtr0088370
2673,salmon,limma,down,FBtr0302896
2674,salmon,limma,down,FBtr0072087
2675,salmon,limma,down,FBtr0306556
2676,salmon,limma,down,FBtr0345142
2677,salmon,limma,down,FBtr0089963
2678,salmon,limma,down,FBtr0078191
2679,salmon,limma,down,FBtr0301403
2680,salmon,limma,down,FBtr0071934
2681,salmon,limma,down,FBtr0290077
2682,salmon,limma,down,FBtr0334867
2683,salmon,limma,down,FBtr0071240
2684,salmon,limma,down,FBtr0330725
2685,salmon,limma,down,FBtr0070457
2686,salmon,limma,down,FBtr0301500
2687,salmon,limma,down,FBtr0332260
2688,salmon,limma,down,FBtr0113113
2689,salmon,limma,down,FBtr0332203
2690,salmon,limma,down,FBtr0089361
2691,salmon,limma,down,FBtr0332500
2692,salmon,limma,down,FBtr0302938
2693,salmon,limma,down,FBtr0087390
2694,salmon,limma,down,FBtr0090022
2695,salmon,limma,down,FBtr0306255
2696,salmon,limma,down,FBtr0087789
2697,salmon,limma,down,FBtr0085755
2698,salmon,limma,down,FBtr0079077
2699,salmon,limma,down,FBtr0078144
2700,salmon,limma,down,FBtr0089877
2701,salmon,limma,down,FBtr0080565
2702,salmon,limma,down,FBtr0334282
2703,salmon,limma,down,FBtr0075077
2704,salmon,limma,down,FBtr0301915
2705,salmon,limma,down,FBtr0073339
2706,salmon,limma,down,FBtr0290076
2707,salmon,limma,down,FBtr0075204
2708,salmon,limma,down,FBtr0110971
2709,salmon,limma,down,FBtr0307520
2710,salmon,limma,down,FBtr0081352
2711,salmon,limma,down,FBtr0309828
2712,salmon,limma,down,FBtr0073423
2713,salmon,limma,down,FBtr0307289
2714,salmon,limma,down,FBtr0335024
2715,salmon,limma,down,FBtr0079708
2716,salmon,limma,down,FBtr0333020
2717,salmon,limma,down,FBtr0087431
2718,salmon,limma,down,FBtr0085423
2719,salmon,limma,down,FBtr0336904
2720,salmon,limma,down,FBtr0304995
2721,salmon,limma,down,FBtr0078083
2722,salmon,limma,down,FBtr0306107
2723,salmon,limma,down,FBtr0072967
2724,salmon,limma,down,FBtr0085094
2725,salmon,limma,down,FBtr0086670
2726,salmon,limma,down,FBtr0076771
2727,salmon,limma,down,FBtr0344980
2728,salmon,limma,down,FBtr0308034
2729,salmon,limma,down,FBtr0100595
2730,salmon,limma,down,FBtr0081484
2731,salmon,limma,down,FBtr0343424
2732,salmon,limma,down,FBtr0087621
2733,salmon,limma,down,FBtr0303756
2734,salmon,limma,down,FBtr0080838
2735,salmon,limma,down,FBtr0081354
2736,salmon,limma,down,FBtr0332042
2737,salmon,limma,down,FBtr0087307
2738,salmon,limma,down,FBtr0080932
2739,salmon,limma,down,FBtr0300599
2740,salmon,limma,down,FBtr0310438
2741,salmon,limma,down,FBtr0088996
2742,salmon,limma,down,FBtr0333662
2743,salmon,limma,down,FBtr0299967
2744,salmon,limma,down,FBtr0084054
2745,salmon,limma,down,FBtr0085382
2746,salmon,limma,down,FBtr0112920
2747,salmon,limma,down,FBtr0310034
2748,salmon,limma,down,FBtr0082139
2749,salmon,limma,down,FBtr0113011
2750,salmon,limma,down,FBtr0306244
2751,salmon,limma,down,FBtr0305668
2752,salmon,limma,down,FBtr0303445
2753,salmon,limma,down,FBtr0345487
2754,salmon,limma,down,FBtr0334309
2755,salmon,limma,down,FBtr0303994
2756,salmon,limma,down,FBtr0081958
2757,salmon,limma,down,FBtr0332046
2758,salmon,limma,down,FBtr0112532
2759,salmon,limma,down,FBtr0089359
2760,salmon,limma,down,FBtr0336616
2761,salmon,limma,down,FBtr0310647
2762,salmon,limma,down,FBtr0085209
2763,salmon,limma,down,FBtr0303387
2764,salmon,limma,down,FBtr0081004
2765,salmon,limma,down,FBtr0336620
2766,salmon,limma,down,FBtr0299526
2767,salmon,limma,down,FBtr0343580
2768,salmon,limma,down,FBtr0308253
2769,salmon,limma,down,FBtr0335012
2770,salmon,limma,down,FBtr0308631
2771,salmon,limma,down,FBtr0081008
2772,salmon,limma,down,FBtr0087004
2773,salmon,limma,down,FBtr0273370
2774,salmon,limma,down,FBtr0332529
2775,salmon,limma,down,FBtr0329957
2776,salmon,limma,down,FBtr0082158
2777,salmon,limma,down,FBtr0080262
2778,salmon,limma,down,FBtr0302592
2779,salmon,limma,down,FBtr0111030
2780,salmon,limma,down,FBtr0073393
2781,salmon,limma,down,FBtr0308627
2782,salmon,limma,down,FBtr0310653
2783,salmon,limma,down,FBtr0085377
2784,salmon,limma,down,FBtr0075354
2785,salmon,limma,down,FBtr0088774
2786,salmon,limma,down,FBtr0332930
2787,salmon,limma,down,FBtr0084958
2788,salmon,limma,down,FBtr0290327
2789,salmon,limma,down,FBtr0089937
2790,salmon,limma,down,FBtr0087415
2791,salmon,limma,down,FBtr0111027
2792,salmon,limma,down,FBtr0289981
2793,salmon,limma,down,FBtr0301450
2794,salmon,limma,down,FBtr0081211
2795,salmon,limma,down,FBtr0078937
2796,salmon,limma,down,FBtr0070399
2797,salmon,limma,down,FBtr0077235
2798,salmon,limma,down,FBtr0337056
2799,salmon,limma,down,FBtr0082183
2800,salmon,limma,down,FBtr0074916
2801,salmon,limma,down,FBtr0300552
2802,salmon,limma,down,FBtr0113190
2803,salmon,limma,down,FBtr0335133
2804,salmon,limma,down,FBtr0111029
2805,salmon,limma,down,FBtr0100375
2806,salmon,limma,down,FBtr0310624
2807,salmon,limma,down,FBtr0084447
2808,salmon,limma,down,FBtr0307057
2809,salmon,limma,down,FBtr0085156
2810,salmon,limma,down,FBtr0332089
2811,salmon,limma,down,FBtr0303857
2812,salmon,limma,down,FBtr0310625
2813,salmon,limma,down,FBtr0303384
2814,salmon,limma,down,FBtr0309301
2815,salmon,limma,down,FBtr0304997
2816,salmon,limma,down,FBtr0334011
2817,salmon,limma,down,FBtr0113291
2818,salmon,limma,down,FBtr0089649
2819,salmon,limma,down,FBtr0306930
2820,salmon,limma,down,FBtr0302645
2821,salmon,limma,down,FBtr0308562
2822,salmon,limma,down,FBtr0332057
2823,salmon,limma,down,FBtr0080261
2824,salmon,limma,down,FBtr0339643
2825,salmon,limma,down,FBtr0308633
2826,salmon,limma,down,FBtr0302692
2827,salmon,limma,down,FBtr0074337
2828,salmon,edgeR,down,FBtr0072393
2829,salmon,edgeR,down,FBtr0087390
2830,salmon,edgeR,down,FBtr0337056
2831,salmon,edgeR,down,FBtr0079708
2832,salmon,edgeR,down,FBtr0336736
2833,salmon,edgeR,down,FBtr0088550
2834,salmon,edgeR,down,FBtr0082183
2835,salmon,edgeR,down,FBtr0089921
2836,salmon,edgeR,down,FBtr0087307
2837,salmon,edgeR,down,FBtr0071835
2838,salmon,edgeR,down,FBtr0306917
2839,salmon,edgeR,down,FBtr0070393
2840,salmon,edgeR,down,FBtr0082790
2841,salmon,edgeR,down,FBtr0080391
2842,salmon,edgeR,down,FBtr0334762
2843,salmon,edgeR,down,FBtr0086975
2844,salmon,edgeR,down,FBtr0301651
2845,salmon,edgeR,down,FBtr0085377
2846,salmon,edgeR,down,FBtr0072967
2847,salmon,edgeR,down,FBtr0073378
2848,salmon,edgeR,down,FBtr0080617
2849,salmon,edgeR,down,FBtr0089963
2850,salmon,edgeR,down,FBtr0087008
2851,salmon,edgeR,down,FBtr0339643
2852,salmon,edgeR,down,FBtr0300190
2853,salmon,edgeR,down,FBtr0071935
2854,salmon,edgeR,down,FBtr0305668
2855,salmon,edgeR,down,FBtr0074916
2856,salmon,edgeR,down,FBtr0345114
2857,salmon,edgeR,down,FBtr0075389
2858,salmon,edgeR,down,FBtr0080838
2859,salmon,edgeR,down,FBtr0110932
2860,salmon,edgeR,down,FBtr0078811
2861,salmon,edgeR,down,FBtr0100199
2862,salmon,edgeR,down,FBtr0085755
2863,salmon,edgeR,down,FBtr0309301
2864,salmon,edgeR,down,FBtr0083252
2865,salmon,edgeR,down,FBtr0071105
2866,salmon,edgeR,down,FBtr0085249
2867,salmon,edgeR,down,FBtr0273370
2868,salmon,edgeR,down,FBtr0332746
2869,salmon,edgeR,down,FBtr0088370
2870,salmon,edgeR,down,FBtr0112851
2871,salmon,edgeR,down,FBtr0333662
2872,salmon,edgeR,down,FBtr0081008
2873,salmon,edgeR,down,FBtr0089937
2874,salmon,edgeR,down,FBtr0087004
2875,salmon,edgeR,down,FBtr0100375
2876,salmon,edgeR,down,FBtr0100457
2877,salmon,edgeR,down,FBtr0089484
2878,salmon,edgeR,down,FBtr0308034
2879,salmon,edgeR,down,FBtr0310647
2880,salmon,edgeR,down,FBtr0087621
2881,salmon,edgeR,down,FBtr0301450
2882,salmon,edgeR,down,FBtr0112532
2883,salmon,edgeR,down,FBtr0087431
2884,salmon,edgeR,down,FBtr0303756
2885,salmon,edgeR,down,FBtr0085715
2886,salmon,edgeR,down,FBtr0070457
2887,salmon,edgeR,down,FBtr0306255
2888,salmon,edgeR,down,FBtr0075753
2889,salmon,edgeR,down,FBtr0333020
2890,salmon,edgeR,down,FBtr0087415
2891,salmon,edgeR,down,FBtr0100361
2892,salmon,edgeR,down,FBtr0082208
2893,salmon,edgeR,down,FBtr0089877
2894,salmon,edgeR,down,FBtr0075927
2895,salmon,edgeR,down,FBtr0111027
2896,salmon,edgeR,down,FBtr0111030
2897,salmon,edgeR,down,FBtr0302695
2898,salmon,edgeR,down,FBtr0302692
2899,salmon,edgeR,down,FBtr0111032
2900,salmon,edgeR,down,FBtr0111029
2901,salmon,edgeR,down,FBtr0302694
2902,salmon,edgeR,down,FBtr0087257
2903,salmon,edgeR,down,FBtr0302645
2904,salmon,edgeR,down,FBtr0085094
2905,salmon,edgeR,down,FBtr0334309
2906,salmon,edgeR,down,FBtr0071048
2907,salmon,edgeR,down,FBtr0082139
2908,salmon,edgeR,down,FBtr0303787
2909,salmon,edgeR,down,FBtr0300612
2910,salmon,edgeR,down,FBtr0084028
2911,salmon,edgeR,down,FBtr0307521
2912,salmon,edgeR,down,FBtr0307520
2913,salmon,edgeR,down,FBtr0336616
2914,salmon,edgeR,down,FBtr0078204
2915,salmon,edgeR,down,FBtr0308065
2916,salmon,edgeR,down,FBtr0301403
2917,salmon,edgeR,down,FBtr0306244
2918,salmon,edgeR,down,FBtr0100595
2919,salmon,edgeR,down,FBtr0335178
2920,salmon,edgeR,down,FBtr0087295
2921,salmon,edgeR,down,FBtr0302938
2922,salmon,edgeR,down,FBtr0081958
2923,salmon,edgeR,down,FBtr0306107
2924,salmon,edgeR,down,FBtr0084447
2925,salmon,edgeR,down,FBtr0084449
2926,salmon,edgeR,down,FBtr0087533
2927,salmon,edgeR,down,FBtr0087534
2928,salmon,edgeR,down,FBtr0084659
2929,salmon,edgeR,down,FBtr0330730
2930,salmon,edgeR,down,FBtr0079491
2931,salmon,edgeR,down,FBtr0072087
2932,salmon,edgeR,down,FBtr0113113
2933,salmon,edgeR,down,FBtr0087789
2934,salmon,edgeR,down,FBtr0290019
2935,salmon,edgeR,down,FBtr0310625
2936,salmon,edgeR,down,FBtr0332529
2937,salmon,edgeR,down,FBtr0330118
2938,salmon,edgeR,down,FBtr0078915
2939,salmon,edgeR,down,FBtr0301504
2940,salmon,edgeR,down,FBtr0079077
2941,salmon,edgeR,down,FBtr0300599
2942,salmon,edgeR,down,FBtr0343424
2943,salmon,edgeR,down,FBtr0306930
2944,salmon,edgeR,down,FBtr0302615
2945,salmon,edgeR,down,FBtr0088996
2946,salmon,edgeR,down,FBtr0077645
2947,salmon,edgeR,down,FBtr0335025
2948,salmon,edgeR,down,FBtr0335024
2949,salmon,edgeR,down,FBtr0073393
2950,salmon,edgeR,down,FBtr0306556
2951,salmon,edgeR,down,FBtr0081352
2952,salmon,edgeR,down,FBtr0081354
2953,salmon,edgeR,down,FBtr0079042
2954,salmon,edgeR,down,FBtr0303445
2955,salmon,edgeR,down,FBtr0072956
2956,salmon,edgeR,down,FBtr0333362
2957,salmon,edgeR,down,FBtr0304995
2958,salmon,edgeR,down,FBtr0304993
2959,salmon,edgeR,down,FBtr0304997
2960,salmon,edgeR,down,FBtr0084958
2961,salmon,edgeR,down,FBtr0308253
2962,salmon,edgeR,down,FBtr0078144
2963,salmon,edgeR,down,FBtr0071934
2964,salmon,edgeR,down,FBtr0085382
2965,salmon,edgeR,down,FBtr0334867
2966,salmon,edgeR,down,FBtr0345142
2967,salmon,edgeR,down,FBtr0078937
2968,salmon,edgeR,down,FBtr0299952
2969,salmon,edgeR,down,FBtr0077910
2970,salmon,edgeR,down,FBtr0083967
2971,salmon,edgeR,down,FBtr0070985
2972,salmon,edgeR,down,FBtr0078083
2973,salmon,edgeR,down,FBtr0074276
2974,salmon,edgeR,down,FBtr0342811
2975,salmon,edgeR,down,FBtr0301537
2976,salmon,edgeR,down,FBtr0075341
2977,salmon,edgeR,down,FBtr0305968
2978,salmon,edgeR,down,FBtr0085209
2979,salmon,edgeR,down,FBtr0084990
2980,salmon,edgeR,down,FBtr0339612
2981,salmon,edgeR,down,FBtr0329957
2982,salmon,edgeR,down,FBtr0076771
2983,salmon,edgeR,down,FBtr0346863
2984,salmon,edgeR,down,FBtr0113452
2985,salmon,edgeR,down,FBtr0075811
2986,salmon,edgeR,down,FBtr0080262
2987,salmon,edgeR,down,FBtr0080261
2988,salmon,edgeR,down,FBtr0309099
2989,salmon,edgeR,down,FBtr0077707
2990,salmon,edgeR,down,FBtr0305056
2991,salmon,edgeR,down,FBtr0074842
2992,salmon,edgeR,down,FBtr0082096
2993,salmon,edgeR,down,FBtr0090022
2994,salmon,edgeR,down,FBtr0073339
2995,salmon,edgeR,down,FBtr0332089
2996,salmon,edgeR,down,FBtr0334328
2997,salmon,edgeR,down,FBtr0290076
2998,salmon,edgeR,down,FBtr0299968
2999,salmon,edgeR,down,FBtr0079253
3000,salmon,edgeR,down,FBtr0340709
3001,salmon,edgeR,down,FBtr0085156
3002,salmon,edgeR,down,FBtr0081211
3003,salmon,edgeR,down,FBtr0330186
3004,salmon,edgeR,down,FBtr0310438
3005,salmon,edgeR,down,FBtr0336904
3006,salmon,edgeR,down,FBtr0075204
3007,salmon,edgeR,down,FBtr0330380
3008,salmon,edgeR,down,FBtr0308562
3009,salmon,edgeR,down,FBtr0301915
