transcript_id	gene_id	length	effective_length	expected_count	TPM	FPKM	IsoPct
FBtr0333058	FBtr0333058	1974	1932.57	82.88	3.14	2.02	100.00
FBtr0333059	FBtr0333059	5414	5372.57	0.00	0.00	0.00	100.00
FBtr0333060	FBtr0333060	2198	2156.57	105.29	3.57	2.30	100.00
FBtr0333061	FBtr0333061	630	588.57	61.78	7.68	4.94	100.00
FBtr0333063	FBtr0333063	3375	3333.57	321.32	7.05	4.53	100.00
FBtr0333064	FBtr0333064	1785	1743.57	18.08	0.76	0.49	100.00
FBtr0333065	FBtr0333065	10378	10336.57	0.00	0.00	0.00	0.00
FBtr0333066	FBtr0333066	8446	8404.57	398.21	3.47	2.23	100.00
FBtr0333067	FBtr0333067	3133	3091.57	0.00	0.00	0.00	100.00
FBtr0333068	FBtr0333068	959	917.57	41.01	3.27	2.10	100.00
FBtr0333070	FBtr0333070	11743	11701.57	1710.73	10.70	6.88	100.00
FBtr0333071	FBtr0333071	10721	10679.57	2612.67	17.90	11.51	100.00
FBtr0333072	FBtr0333072	709	667.57	1.00	0.11	0.07	100.00
FBtr0333073	FBtr0333073	6451	6409.57	1205.82	13.77	8.85	100.00
FBtr0333074	FBtr0333074	7272	7230.57	2680.84	27.13	17.44	100.00
FBtr0333075	FBtr0333075	6734	6692.57	2239.79	24.49	15.74	100.00
FBtr0333076	FBtr0333076	781	739.57	77.82	7.70	4.95	100.00
FBtr0333077	FBtr0333077	2654	2612.57	0.00	0.00	0.00	100.00
FBtr0333078	FBtr0333078	2574	2532.57	0.00	0.00	0.00	100.00
FBtr0333079	FBtr0333079	1988	1946.57	0.00	0.00	0.00	100.00
FBtr0333080	FBtr0333080	2654	2612.57	151.15	4.23	2.72	100.00
FBtr0333081	FBtr0333081	1394	1352.57	24.48	1.32	0.85	100.00
FBtr0333082	FBtr0333082	779	737.57	0.00	0.00	0.00	100.00
FBtr0333083	FBtr0333083	3420	3378.57	6049.91	131.03	84.22	100.00
FBtr0333084	FBtr0333084	3154	3112.57	942.21	22.15	14.24	100.00
FBtr0333085	FBtr0333085	3292	3250.57	25.19	0.57	0.36	100.00
FBtr0333086	FBtr0333086	5420	5378.57	324.11	4.41	2.83	100.00
FBtr0333087	FBtr0333087	5171	5129.57	47.43	0.68	0.43	100.00
FBtr0333088	FBtr0333088	16158	16116.57	25392.00	115.29	74.10	100.00
FBtr0333089	FBtr0333089	4120	4078.57	457.83	8.21	5.28	100.00
FBtr0333090	FBtr0333090	2760	2718.57	430.08	11.58	7.44	100.00
FBtr0333091	FBtr0333091	1623	1581.57	0.00	0.00	0.00	100.00
FBtr0333092	FBtr0333092	3025	2983.57	0.00	0.00	0.00	100.00
FBtr0333093	FBtr0333093	711	669.57	0.00	0.00	0.00	100.00
FBtr0333094	FBtr0333094	998	956.57	103.08	7.88	5.07	100.00
FBtr0333095	FBtr0333095	1022	980.57	186.54	13.92	8.95	100.00
FBtr0333096	FBtr0333096	2738	2696.57	1773.01	48.11	30.92	100.00
FBtr0333097	FBtr0333097	2903	2861.57	95.37	2.44	1.57	100.00
FBtr0333098	FBtr0333098	3467	3425.57	230.19	4.92	3.16	100.00
FBtr0333099	FBtr0333099	2884	2842.57	715.51	18.42	11.84	100.00
FBtr0333100	FBtr0333100	2497	2455.57	0.00	0.00	0.00	100.00
FBtr0333101	FBtr0333101	1813	1771.57	130.70	5.40	3.47	100.00
FBtr0333102	FBtr0333102	1517	1475.57	0.00	0.00	0.00	100.00
FBtr0333103	FBtr0333103	2955	2913.57	0.00	0.00	0.00	100.00
FBtr0333105	FBtr0333105	9937	9895.57	50.07	0.37	0.24	100.00
FBtr0333106	FBtr0333106	9409	9367.57	288.90	2.26	1.45	100.00
FBtr0333107	FBtr0333107	9521	9479.57	471.64	3.64	2.34	100.00
FBtr0333108	FBtr0333108	9265	9223.57	71.86	0.57	0.37	100.00
FBtr0333109	FBtr0333109	9722	9680.57	2989.55	22.60	14.52	100.00
FBtr0333111	FBtr0333111	8538	8496.57	0.00	0.00	0.00	0.00
FBtr0333112	FBtr0333112	8513	8471.57	0.00	0.00	0.00	0.00
FBtr0333113	FBtr0333113	8255	8213.57	0.00	0.00	0.00	0.00
FBtr0333114	FBtr0333114	1534	1492.57	0.00	0.00	0.00	100.00
FBtr0333115	FBtr0333115	3038	2996.57	417.57	10.20	6.55	100.00
FBtr0333116	FBtr0333116	2047	2005.57	67.91	2.48	1.59	100.00
FBtr0333117	FBtr0333117	6875	6833.57	135.84	1.45	0.93	100.00
FBtr0333118	FBtr0333118	6726	6684.57	0.00	0.00	0.00	100.00
FBtr0333119	FBtr0333119	6563	6521.57	0.00	0.00	0.00	100.00
FBtr0333120	FBtr0333120	6500	6458.57	0.00	0.00	0.00	100.00
FBtr0333121	FBtr0333121	4338	4296.57	274.51	4.68	3.00	100.00
FBtr0333122	FBtr0333122	1193	1151.57	0.00	0.00	0.00	0.00
FBtr0333123	FBtr0333123	1100	1058.57	97.03	6.71	4.31	100.00
FBtr0333124	FBtr0333124	5810	5768.57	4091.81	51.90	33.36	100.00
FBtr0333125	FBtr0333125	6041	5999.57	886.89	10.82	6.95	100.00
FBtr0333126	FBtr0333126	2705	2663.57	2208.89	60.68	39.00	100.00
FBtr0333129	FBtr0333129	227	185.57	0.00	0.00	0.00	0.00
FBtr0333134	FBtr0333134	4273	4231.57	87.79	1.52	0.98	100.00
FBtr0333135	FBtr0333135	886	844.57	0.00	0.00	0.00	0.00
FBtr0333136	FBtr0333136	9075	9033.57	0.00	0.00	0.00	0.00
FBtr0333137	FBtr0333137	7025	6983.57	0.00	0.00	0.00	0.00
FBtr0333138	FBtr0333138	2770	2728.57	2.00	0.05	0.03	100.00
FBtr0333139	FBtr0333139	709	667.57	5.14	0.56	0.36	100.00
FBtr0333140	FBtr0333140	1443	1401.57	11.08	0.58	0.37	100.00
FBtr0333141	FBtr0333141	1313	1271.57	14.07	0.81	0.52	100.00
FBtr0333142	FBtr0333142	2624	2582.57	8388.00	237.66	152.76	100.00
FBtr0333144	FBtr0333144	4107	4065.57	0.00	0.00	0.00	100.00
FBtr0333145	FBtr0333145	3920	3878.57	40.16	0.76	0.49	100.00
FBtr0333146	FBtr0333146	3006	2964.57	8.59	0.21	0.14	100.00
FBtr0333147	FBtr0333147	3118	3076.57	0.00	0.00	0.00	100.00
FBtr0333148	FBtr0333148	3391	3349.57	76.18	1.66	1.07	100.00
FBtr0333149	FBtr0333149	1913	1871.57	33.42	1.31	0.84	100.00
FBtr0333151	FBtr0333151	2074	2032.57	401.74	14.46	9.30	100.00
FBtr0333152	FBtr0333152	745	703.57	0.65	0.07	0.04	100.00
FBtr0333154	FBtr0333154	9201	9159.57	172.71	1.38	0.89	100.00
FBtr0333155	FBtr0333155	6878	6836.57	0.00	0.00	0.00	100.00
FBtr0333156	FBtr0333156	6986	6944.57	77.87	0.82	0.53	100.00
FBtr0333157	FBtr0333157	812	770.57	1.00	0.09	0.06	100.00
FBtr0333158	FBtr0333158	1527	1485.57	0.00	0.00	0.00	0.00
FBtr0333159	FBtr0333159	2580	2538.57	176.60	5.09	3.27	100.00
FBtr0333160	FBtr0333160	13753	13711.57	27.78	0.15	0.10	100.00
FBtr0333161	FBtr0333161	4447	4405.57	0.00	0.00	0.00	100.00
FBtr0333162	FBtr0333162	4411	4369.57	0.00	0.00	0.00	0.00
FBtr0333163	FBtr0333163	1567	1525.57	0.00	0.00	0.00	100.00
FBtr0333164	FBtr0333164	6899	6857.57	33.05	0.35	0.23	100.00
FBtr0333165	FBtr0333165	2351	2309.57	5.84	0.18	0.12	100.00
FBtr0333166	FBtr0333166	2450	2408.57	426.03	12.94	8.32	100.00
FBtr0333167	FBtr0333167	474	432.57	0.00	0.00	0.00	0.00
FBtr0333168	FBtr0333168	5365	5323.57	310.53	4.27	2.74	100.00
FBtr0333169	FBtr0333169	5609	5567.57	52.67	0.69	0.44	100.00
FBtr0333170	FBtr0333170	2745	2703.57	0.00	0.00	0.00	0.00
FBtr0333171	FBtr0333171	2989	2947.57	0.00	0.00	0.00	0.00
FBtr0333172	FBtr0333172	3550	3508.57	59.00	1.23	0.79	100.00
FBtr0333173	FBtr0333173	2668	2626.57	0.00	0.00	0.00	0.00
FBtr0333174	FBtr0333174	1529	1487.57	0.00	0.00	0.00	0.00
FBtr0333176	FBtr0333176	3566	3524.57	300.71	6.24	4.01	100.00
FBtr0333177	FBtr0333177	7849	7807.57	246.85	2.31	1.49	100.00
FBtr0333178	FBtr0333178	9156	9114.57	111.57	0.90	0.58	100.00
FBtr0333179	FBtr0333179	4504	4462.57	74.95	1.23	0.79	100.00
FBtr0333180	FBtr0333180	3188	3146.57	549.95	12.79	8.22	100.00
FBtr0333181	FBtr0333181	3825	3783.57	394.32	7.63	4.90	100.00
FBtr0333182	FBtr0333182	5256	5214.57	30.67	0.43	0.28	100.00
FBtr0333183	FBtr0333183	1101	1059.57	8.94	0.62	0.40	100.00
FBtr0333184	FBtr0333184	986	944.57	0.00	0.00	0.00	0.00
FBtr0333185	FBtr0333185	2368	2326.57	0.00	0.00	0.00	100.00
FBtr0333186	FBtr0333186	1852	1810.57	278.21	11.24	7.23	100.00
FBtr0333187	FBtr0333187	2132	2090.57	16.00	0.56	0.36	100.00
FBtr0333188	FBtr0333188	3704	3662.57	0.00	0.00	0.00	100.00
FBtr0333189	FBtr0333189	1567	1525.57	40.75	1.95	1.26	100.00
FBtr0333190	FBtr0333190	1343	1301.57	0.00	0.00	0.00	0.00
FBtr0333191	FBtr0333191	4111	4069.57	0.00	0.00	0.00	0.00
FBtr0333192	FBtr0333192	4127	4085.57	0.00	0.00	0.00	0.00
FBtr0333193	FBtr0333193	4134	4092.57	0.00	0.00	0.00	0.00
FBtr0333194	FBtr0333194	2062	2020.57	8.53	0.31	0.20	100.00
FBtr0333198	FBtr0333198	586	544.57	0.00	0.00	0.00	100.00
FBtr0333199	FBtr0333199	566	524.57	0.00	0.00	0.00	0.00
FBtr0333200	FBtr0333200	3222	3180.57	343.24	7.90	5.08	100.00
FBtr0333201	FBtr0333201	3328	3286.57	342.76	7.63	4.91	100.00
FBtr0333202	FBtr0333202	3370	3328.57	102.78	2.26	1.45	100.00
FBtr0333203	FBtr0333203	6398	6356.57	571.99	6.58	4.23	100.00
FBtr0333204	FBtr0333204	2006	1964.57	550.29	20.50	13.17	100.00
FBtr0333207	FBtr0333207	3000	2958.57	206.62	5.11	3.28	100.00
FBtr0333208	FBtr0333208	7638	7596.57	609.87	5.87	3.78	100.00
FBtr0333209	FBtr0333209	7180	7138.57	0.00	0.00	0.00	100.00
FBtr0333210	FBtr0333210	7293	7251.57	216.75	2.19	1.41	100.00
FBtr0333211	FBtr0333211	5542	5500.57	128.75	1.71	1.10	100.00
FBtr0333212	FBtr0333212	5620	5578.57	1142.79	14.99	9.63	100.00
FBtr0333213	FBtr0333213	6193	6151.57	731.69	8.70	5.59	100.00
FBtr0333214	FBtr0333214	4376	4334.57	12.34	0.21	0.13	100.00
FBtr0333215	FBtr0333215	1431	1389.57	37.30	1.96	1.26	100.00
FBtr0333216	FBtr0333216	1620	1578.57	0.00	0.00	0.00	0.00
FBtr0333217	FBtr0333217	1976	1934.57	2060.66	77.94	50.10	100.00
FBtr0333218	FBtr0333218	4959	4917.57	453.94	6.75	4.34	100.00
FBtr0333219	FBtr0333219	8353	8311.57	231.92	2.04	1.31	100.00
FBtr0333220	FBtr0333220	4696	4654.57	103.29	1.62	1.04	100.00
FBtr0333221	FBtr0333221	8333	8291.57	84.31	0.74	0.48	100.00
FBtr0333222	FBtr0333222	9471	9429.57	0.00	0.00	0.00	0.00
FBtr0333223	FBtr0333223	6235	6193.57	0.00	0.00	0.00	0.00
FBtr0333224	FBtr0333224	866	824.57	64.49	5.72	3.68	100.00
FBtr0333225	FBtr0333225	3567	3525.57	0.00	0.00	0.00	100.00
FBtr0333226	FBtr0333226	1628	1586.57	0.00	0.00	0.00	100.00
FBtr0333227	FBtr0333227	1236	1194.57	2.10	0.13	0.08	100.00
FBtr0333228	FBtr0333228	1801	1759.57	7.62	0.32	0.20	100.00
FBtr0333229	FBtr0333229	2503	2461.57	19.61	0.58	0.37	100.00
FBtr0333230	FBtr0333230	2078	2036.57	17.82	0.64	0.41	100.00
FBtr0333231	FBtr0333231	4425	4383.57	1036.70	17.31	11.12	100.00
FBtr0333232	FBtr0333232	745	703.57	0.00	0.00	0.00	0.00
FBtr0333233	FBtr0333233	612	570.57	0.00	0.00	0.00	0.00
FBtr0333234	FBtr0333234	314	272.57	2.52	0.68	0.43	100.00
FBtr0333235	FBtr0333235	4058	4016.57	188.63	3.44	2.21	100.00
FBtr0333236	FBtr0333236	4765	4723.57	0.00	0.00	0.00	100.00
FBtr0333239	FBtr0333239	521	479.57	0.00	0.00	0.00	0.00
FBtr0333240	FBtr0333240	521	479.57	0.00	0.00	0.00	0.00
FBtr0333242	FBtr0333242	6823	6781.57	895.10	9.66	6.21	100.00
FBtr0333243	FBtr0333243	375	333.57	0.00	0.00	0.00	0.00
FBtr0333245	FBtr0333245	3537	3495.57	0.00	0.00	0.00	0.00
FBtr0333247	FBtr0333247	2257	2215.57	103.25	3.41	2.19	100.00
FBtr0333248	FBtr0333248	2543	2501.57	0.00	0.00	0.00	100.00
FBtr0333250	FBtr0333250	1832	1790.57	589.20	24.08	15.48	100.00
FBtr0333251	FBtr0333251	2390	2348.57	3.93	0.12	0.08	100.00
FBtr0333252	FBtr0333252	5077	5035.57	0.00	0.00	0.00	0.00
FBtr0333253	FBtr0333253	5641	5599.57	0.00	0.00	0.00	0.00
FBtr0333254	FBtr0333254	3136	3094.57	0.00	0.00	0.00	100.00
FBtr0333255	FBtr0333255	3525	3483.57	3.91	0.08	0.05	100.00
FBtr0333256	FBtr0333256	5404	5362.57	0.00	0.00	0.00	100.00
FBtr0333258	FBtr0333258	5020	4978.57	2.09	0.03	0.02	100.00
FBtr0333259	FBtr0333259	5214	5172.57	0.00	0.00	0.00	100.00
FBtr0333260	FBtr0333260	7119	7077.57	18.41	0.19	0.12	100.00
FBtr0333261	FBtr0333261	5380	5338.57	1456.11	19.96	12.83	100.00
FBtr0333262	FBtr0333262	6815	6773.57	173.91	1.88	1.21	100.00
FBtr0333263	FBtr0333263	2524	2482.57	34.29	1.01	0.65	100.00
FBtr0333264	FBtr0333264	4885	4843.57	1215.12	18.36	11.80	100.00
FBtr0333265	FBtr0333265	6179	6137.57	106.45	1.27	0.82	100.00
FBtr0333266	FBtr0333266	4530	4488.57	9.91	0.16	0.10	100.00
FBtr0333267	FBtr0333267	7873	7831.57	5428.95	50.73	32.60	100.00
FBtr0333268	FBtr0333268	5319	5277.57	0.00	0.00	0.00	100.00
FBtr0333269	FBtr0333269	5322	5280.57	0.00	0.00	0.00	100.00
FBtr0333270	FBtr0333270	5337	5295.57	96.52	1.33	0.86	100.00
FBtr0333271	FBtr0333271	5146	5104.57	0.00	0.00	0.00	100.00
FBtr0333272	FBtr0333272	2053	2011.57	0.00	0.00	0.00	100.00
FBtr0333273	FBtr0333273	2357	2315.57	0.00	0.00	0.00	0.00
FBtr0333274	FBtr0333274	2369	2327.57	9.62	0.30	0.19	100.00
FBtr0333275	FBtr0333275	2015	1973.57	0.00	0.00	0.00	100.00
FBtr0333276	FBtr0333276	2473	2431.57	70.30	2.12	1.36	100.00
FBtr0333277	FBtr0333277	1647	1605.57	198.96	9.07	5.83	100.00
FBtr0333278	FBtr0333278	1574	1532.57	0.00	0.00	0.00	100.00
FBtr0333279	FBtr0333279	1534	1492.57	41.93	2.06	1.32	100.00
FBtr0333280	FBtr0333280	945	903.57	1.00	0.08	0.05	100.00
FBtr0333284	FBtr0333284	9982	9940.57	2438.26	17.95	11.54	100.00
FBtr0333285	FBtr0333285	3631	3589.57	0.00	0.00	0.00	100.00
FBtr0333286	FBtr0333286	905	863.57	0.00	0.00	0.00	100.00
FBtr0333287	FBtr0333287	2541	2499.57	9.75	0.29	0.18	100.00
FBtr0333288	FBtr0333288	7617	7575.57	1590.48	15.36	9.87	100.00
FBtr0333289	FBtr0333289	4661	4619.57	1845.51	29.23	18.79	100.00
FBtr0333290	FBtr0333290	4756	4714.57	0.00	0.00	0.00	100.00
FBtr0333291	FBtr0333291	5011	4969.57	190.24	2.80	1.80	100.00
FBtr0333292	FBtr0333292	3690	3648.57	0.00	0.00	0.00	100.00
FBtr0333293	FBtr0333293	5042	5000.57	496.81	7.27	4.67	100.00
FBtr0333294	FBtr0333294	3423	3381.57	31.31	0.68	0.44	100.00
FBtr0333295	FBtr0333295	3596	3554.57	0.00	0.00	0.00	100.00
FBtr0333296	FBtr0333296	3599	3557.57	25.36	0.52	0.34	100.00
FBtr0333302	FBtr0333302	685	643.57	307.57	34.97	22.48	100.00
FBtr0333303	FBtr0333303	985	943.57	9.43	0.73	0.47	100.00
FBtr0333304	FBtr0333304	5133	5091.57	35.74	0.51	0.33	100.00
FBtr0333305	FBtr0333305	3883	3841.57	722.46	13.76	8.85	100.00
FBtr0333306	FBtr0333306	1668	1626.57	220.26	9.91	6.37	100.00
FBtr0333307	FBtr0333307	9949	9907.57	1780.93	13.15	8.45	100.00
FBtr0333308	FBtr0333308	9076	9034.57	274.14	2.22	1.43	100.00
FBtr0333309	FBtr0333309	8716	8674.57	41.35	0.35	0.22	100.00
FBtr0333312	FBtr0333312	10159	10117.57	20.57	0.15	0.10	100.00
FBtr0333313	FBtr0333313	8328	8286.57	182.83	1.61	1.04	100.00
FBtr0333314	FBtr0333314	7521	7479.57	0.00	0.00	0.00	0.00
FBtr0333315	FBtr0333315	9576	9534.57	0.00	0.00	0.00	100.00
FBtr0333316	FBtr0333316	8691	8649.57	0.00	0.00	0.00	0.00
FBtr0333317	FBtr0333317	9456	9414.57	10.60	0.08	0.05	100.00
FBtr0333319	FBtr0333319	7113	7071.57	0.00	0.00	0.00	0.00
FBtr0333320	FBtr0333320	7579	7537.57	0.00	0.00	0.00	0.00
FBtr0333321	FBtr0333321	4161	4119.57	2.99	0.05	0.03	100.00
FBtr0333322	FBtr0333322	2930	2888.57	245.84	6.23	4.00	100.00
FBtr0333323	FBtr0333323	2883	2841.57	157.40	4.05	2.61	100.00
FBtr0333324	FBtr0333324	5545	5503.57	667.00	8.87	5.70	100.00
FBtr0333325	FBtr0333325	3721	3679.57	0.00	0.00	0.00	100.00
FBtr0333326	FBtr0333326	1952	1910.57	149.31	5.72	3.68	100.00
FBtr0333327	FBtr0333327	1591	1549.57	135.45	6.40	4.11	100.00
FBtr0333328	FBtr0333328	4450	4408.57	22865.68	379.53	243.94	100.00
FBtr0333329	FBtr0333329	3024	2982.57	30.54	0.75	0.48	100.00
FBtr0333330	FBtr0333330	1450	1408.57	32.86	1.71	1.10	100.00
FBtr0333331	FBtr0333331	6876	6834.57	336.43	3.60	2.32	100.00
FBtr0333332	FBtr0333332	6510	6468.57	835.62	9.45	6.08	100.00
FBtr0333333	FBtr0333333	6559	6517.57	269.52	3.03	1.94	100.00
FBtr0333334	FBtr0333334	6248	6206.57	69.48	0.82	0.53	100.00
FBtr0333335	FBtr0333335	4139	4097.57	1561.45	27.88	17.92	100.00
FBtr0333336	FBtr0333336	3540	3498.57	0.00	0.00	0.00	0.00
FBtr0333337	FBtr0333337	9386	9344.57	0.00	0.00	0.00	0.00
FBtr0333338	FBtr0333338	8417	8375.57	11.72	0.10	0.07	100.00
FBtr0333339	FBtr0333339	9374	9332.57	0.00	0.00	0.00	0.00
FBtr0333340	FBtr0333340	8596	8554.57	9.17	0.08	0.05	100.00
FBtr0333341	FBtr0333341	8403	8361.57	0.00	0.00	0.00	100.00
FBtr0333342	FBtr0333342	8406	8364.57	0.00	0.00	0.00	100.00
FBtr0333343	FBtr0333343	8338	8296.57	0.00	0.00	0.00	0.00
FBtr0333344	FBtr0333344	10003	9961.57	6.03	0.04	0.03	100.00
FBtr0333345	FBtr0333345	12551	12509.57	83.40	0.49	0.31	100.00
FBtr0333346	FBtr0333346	2397	2355.57	83.50	2.59	1.67	100.00
FBtr0333347	FBtr0333347	2605	2563.57	268.51	7.66	4.93	100.00
FBtr0333348	FBtr0333348	3001	2959.57	113.69	2.81	1.81	100.00
FBtr0333349	FBtr0333349	977	935.57	41.58	3.25	2.09	100.00
FBtr0333350	FBtr0333350	1587	1545.57	63.45	3.00	1.93	100.00
FBtr0333351	FBtr0333351	2283	2241.57	100.48	3.28	2.11	100.00
FBtr0333352	FBtr0333352	1459	1417.57	741.00	38.25	24.59	100.00
FBtr0333353	FBtr0333353	2185	2143.57	1.00	0.03	0.02	100.00
FBtr0333354	FBtr0333354	3292	3250.57	10.37	0.23	0.15	100.00
FBtr0333355	FBtr0333355	4637	4595.57	23.86	0.38	0.24	100.00
FBtr0333356	FBtr0333356	3051	3009.57	81.90	1.99	1.28	100.00
FBtr0333357	FBtr0333357	1894	1852.57	285.96	11.30	7.26	100.00
FBtr0333358	FBtr0333358	6414	6372.57	0.00	0.00	0.00	100.00
FBtr0333359	FBtr0333359	8539	8497.57	0.00	0.00	0.00	100.00
FBtr0333360	FBtr0333360	1398	1356.57	455.34	24.56	15.79	100.00
FBtr0333361	FBtr0333361	4437	4395.57	0.00	0.00	0.00	0.00
FBtr0333362	FBtr0333362	5271	5229.57	1204.40	16.85	10.83	100.00
FBtr0333363	FBtr0333363	4282	4240.57	665.21	11.48	7.38	100.00
FBtr0333364	FBtr0333364	4618	4576.57	0.34	0.01	0.00	100.00
FBtr0333365	FBtr0333365	5643	5601.57	851.31	11.12	7.15	100.00
FBtr0333366	FBtr0333366	1074	1032.57	2.00	0.14	0.09	100.00
FBtr0333367	FBtr0333367	1260	1218.57	262.82	15.78	10.14	100.00
FBtr0333368	FBtr0333368	7838	7796.57	0.00	0.00	0.00	0.00
FBtr0333369	FBtr0333369	3713	3671.57	801.08	15.97	10.26	100.00
FBtr0333370	FBtr0333370	756	714.57	34.60	3.54	2.28	100.00
FBtr0333371	FBtr0333371	1433	1391.57	66.76	3.51	2.26	100.00
FBtr0333372	FBtr0333372	4457	4415.57	0.00	0.00	0.00	0.00
FBtr0333373	FBtr0333373	4366	4324.57	0.00	0.00	0.00	100.00
FBtr0333374	FBtr0333374	5246	5204.57	41.12	0.58	0.37	100.00
FBtr0333375	FBtr0333375	5383	5341.57	0.00	0.00	0.00	100.00
FBtr0333376	FBtr0333376	3264	3222.57	3.30	0.07	0.05	100.00
FBtr0333377	FBtr0333377	1446	1404.57	61.05	3.18	2.04	100.00
FBtr0333378	FBtr0333378	1508	1466.57	108.60	5.42	3.48	100.00
FBtr0333379	FBtr0333379	1494	1452.57	5.82	0.29	0.19	100.00
FBtr0333380	FBtr0333380	4869	4827.57	479.33	7.27	4.67	100.00
FBtr0333381	FBtr0333381	1619	1577.57	0.00	0.00	0.00	100.00
FBtr0333382	FBtr0333382	1509	1467.57	0.00	0.00	0.00	0.00
FBtr0333383	FBtr0333383	1837	1795.57	0.00	0.00	0.00	100.00
FBtr0333384	FBtr0333384	1166	1124.57	506.17	32.94	21.17	100.00
FBtr0333385	FBtr0333385	3991	3949.57	386.06	7.15	4.60	100.00
FBtr0333386	FBtr0333386	3918	3876.57	858.76	16.21	10.42	100.00
FBtr0333387	FBtr0333387	1607	1565.57	36.67	1.71	1.10	100.00
FBtr0333388	FBtr0333388	3923	3881.57	212.80	4.01	2.58	100.00
FBtr0333389	FBtr0333389	3956	3914.57	0.00	0.00	0.00	100.00
FBtr0333390	FBtr0333390	1657	1615.57	79.28	3.59	2.31	100.00
FBtr0333391	FBtr0333391	1495	1453.57	14.21	0.72	0.46	100.00
FBtr0333392	FBtr0333392	1994	1952.57	53.13	1.99	1.28	100.00
FBtr0333393	FBtr0333393	2073	2031.57	18.00	0.65	0.42	100.00
FBtr0333394	FBtr0333394	2124	2082.57	0.00	0.00	0.00	0.00
FBtr0333395	FBtr0333395	3665	3623.57	3275.34	66.14	42.51	100.00
FBtr0333396	FBtr0333396	2564	2522.57	594.79	17.25	11.09	100.00
FBtr0333397	FBtr0333397	1028	986.57	264.04	19.58	12.59	100.00
FBtr0333398	FBtr0333398	735	693.57	0.00	0.00	0.00	0.00
FBtr0333399	FBtr0333399	752	710.57	8.44	0.87	0.56	100.00
FBtr0333400	FBtr0333400	1907	1865.57	494.48	19.40	12.47	100.00
FBtr0333401	FBtr0333401	4762	4720.57	698.67	10.83	6.96	100.00
FBtr0333402	FBtr0333402	4738	4696.57	0.00	0.00	0.00	100.00
FBtr0333403	FBtr0333403	659	617.57	115.68	13.71	8.81	100.00
FBtr0333404	FBtr0333404	3080	3038.57	0.00	0.00	0.00	100.00
FBtr0333405	FBtr0333405	7966	7924.57	886.35	8.18	5.26	100.00
FBtr0333406	FBtr0333406	2395	2353.57	58.55	1.82	1.17	100.00
FBtr0333407	FBtr0333407	1602	1560.57	913.21	42.82	27.52	100.00
FBtr0333408	FBtr0333408	1655	1613.57	23.15	1.05	0.67	100.00
FBtr0333409	FBtr0333409	854	812.57	225.41	20.30	13.05	100.00
FBtr0333410	FBtr0333410	3322	3280.57	13.97	0.31	0.20	100.00
FBtr0333411	FBtr0333411	1760	1718.57	390.08	16.61	10.68	100.00
FBtr0333412	FBtr0333412	3578	3536.57	102.43	2.12	1.36	100.00
FBtr0333413	FBtr0333413	1540	1498.57	791.30	38.64	24.83	100.00
FBtr0333414	FBtr0333414	1687	1645.57	18.37	0.82	0.52	100.00
FBtr0333415	FBtr0333415	1796	1754.57	0.00	0.00	0.00	100.00
FBtr0333416	FBtr0333416	3198	3156.57	22.65	0.53	0.34	100.00
FBtr0333417	FBtr0333417	1749	1707.57	10.81	0.46	0.30	100.00
FBtr0333418	FBtr0333418	1331	1289.57	10.85	0.62	0.40	100.00
FBtr0333419	FBtr0333419	3507	3465.57	175.22	3.70	2.38	100.00
FBtr0333420	FBtr0333420	3507	3465.57	175.22	3.70	2.38	100.00
FBtr0333421	FBtr0333421	514	472.57	0.00	0.00	0.00	0.00
FBtr0333425	FBtr0333425	2553	2511.57	1252.63	36.50	23.46	100.00
FBtr0333426	FBtr0333426	372	330.57	7.00	1.55	1.00	100.00
FBtr0333427	FBtr0333427	2203	2161.57	80.88	2.74	1.76	100.00
FBtr0333428	FBtr0333428	2729	2687.57	0.00	0.00	0.00	100.00
FBtr0333429	FBtr0333429	3709	3667.57	188.34	3.76	2.42	100.00
FBtr0333430	FBtr0333430	2263	2221.57	992.31	32.68	21.01	100.00
FBtr0333431	FBtr0333431	2006	1964.57	125.66	4.68	3.01	100.00
FBtr0333432	FBtr0333432	1087	1045.57	0.99	0.07	0.04	100.00
FBtr0333433	FBtr0333433	744	702.57	173.27	18.05	11.60	100.00
FBtr0333441	FBtr0333441	6266	6224.57	1044.00	12.27	7.89	100.00
FBtr0333442	FBtr0333442	2758	2716.57	0.00	0.00	0.00	100.00
FBtr0333444	FBtr0333444	5661	5619.57	94.64	1.23	0.79	100.00
FBtr0333445	FBtr0333445	1657	1615.57	22.03	1.00	0.64	100.00
FBtr0333446	FBtr0333446	1840	1798.57	31.00	1.26	0.81	100.00
FBtr0333447	FBtr0333447	1517	1475.57	62.01	3.08	1.98	100.00
FBtr0333448	FBtr0333448	1486	1444.57	1.00	0.05	0.03	100.00
FBtr0333449	FBtr0333449	4262	4220.57	33.00	0.57	0.37	100.00
FBtr0333450	FBtr0333450	3996	3954.57	0.00	0.00	0.00	100.00
FBtr0333451	FBtr0333451	4043	4001.57	19.84	0.36	0.23	100.00
FBtr0333452	FBtr0333452	4664	4622.57	0.00	0.00	0.00	0.00
FBtr0333453	FBtr0333453	1356	1314.57	1545.09	86.01	55.28	100.00
FBtr0333454	FBtr0333454	1216	1174.57	31.80	1.98	1.27	100.00
FBtr0333455	FBtr0333455	3265	3223.57	262.07	5.95	3.82	100.00
